order_id,product_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,category,sub_category,product_name,shipping_days,sales,quantity,profit,discount,order_month
CA-2017-150525,OFF-AP-10000595,2017-02-20,2017-02-25,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,74403,Central,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,5,13.11,3,3.4086,0.0,February
CA-2017-150525,OFF-AR-10002375,2017-02-20,2017-02-25,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,74403,Central,Office Supplies,Art,Newell 351,5,6.56,2,1.9024,0.0,February
CA-2017-150602,FUR-FU-10003142,2017-02-09,2017-02-14,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90045,West,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",5,21.12,4,6.5472,0.0,February
CA-2017-150609,OFF-BI-10002071,2017-04-30,2017-05-04,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,4,23.24,5,7.553,0.2,April
CA-2017-150623,OFF-ST-10003692,2017-04-10,2017-04-14,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Waterbury,Connecticut,06708,East,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,4,286.15,5,71.5375,0.0,April
CA-2017-150623,TEC-AC-10004571,2017-04-10,2017-04-14,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Waterbury,Connecticut,06708,East,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,4,99.99,1,41.9958,0.0,April
CA-2017-150707,OFF-BI-10001078,2017-10-14,2017-10-19,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",5,37.66,7,18.4534,0.0,October
CA-2017-150910,FUR-TA-10002903,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",6,934.956,6,-249.3216,0.4,December
CA-2017-150910,OFF-AP-10003266,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",6,59.24,5,16.291,0.2,December
CA-2017-150910,OFF-AR-10001419,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Art,Newell 325,6,23.128,7,2.891,0.2,December
CA-2017-150910,OFF-ST-10000918,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Storage,Crate-A-Files,6,26.16,3,1.962,0.2,December
CA-2017-150910,TEC-AC-10001013,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,6,46.864,2,7.6154,0.2,December
CA-2017-150931,OFF-BI-10004728,2017-01-06,2017-01-13,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Tuscaloosa,Alabama,35401,South,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7,33.74,7,15.5204,0.0,January
CA-2017-150959,OFF-BI-10001510,2017-11-11,2017-11-13,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,2,18.336,4,-32.088,0.8,November
CA-2017-150959,OFF-LA-10001045,2017-11-11,2017-11-13,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2,10.44,5,3.393,0.2,November
CA-2017-150987,OFF-PA-10001878,2017-04-08,2017-04-12,Standard Class,AH-10120,Adrian Hane,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,Xerox 1891,4,244.55,5,114.9385,0.0,April
CA-2017-150987,OFF-PA-10002923,2017-04-08,2017-04-12,Standard Class,AH-10120,Adrian Hane,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,Xerox 1942,4,195.76,4,97.88,0.0,April
CA-2017-151008,FUR-FU-10002396,2017-09-07,2017-09-08,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",1,25.16,2,10.5672,0.0,September
CA-2017-151008,TEC-PH-10002807,2017-09-07,2017-09-08,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,1,126.56,4,47.46,0.2,September
CA-2017-151071,OFF-BI-10002103,2017-04-25,2017-04-29,Second Class,MB-18085,Mick Brown,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",4,13.904,2,4.5188,0.2,April
CA-2017-151176,OFF-AR-10000614,2017-02-13,2017-02-20,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,Barrel Sharpener,7,10.71,3,2.7846,0.0,February
CA-2017-151176,OFF-SU-10001165,2017-02-13,2017-02-20,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,7,25.02,3,6.5052,0.0,February
CA-2017-151183,TEC-AC-10003614,2017-10-14,2017-10-19,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",5,46.36,4,15.2988,0.0,October
CA-2017-151190,OFF-PA-10000575,2017-06-27,2017-07-01,Standard Class,GT-14710,Greg Tran,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",4,20.07,3,9.2322,0.0,June
CA-2017-151211,OFF-BI-10002735,2017-08-17,2017-08-23,Standard Class,AH-10120,Adrian Hane,Home Office,United States,Louisville,Kentucky,40214,South,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,6,102.93,3,48.3771,0.0,August
CA-2017-151211,TEC-AC-10004510,2017-08-17,2017-08-23,Standard Class,AH-10120,Adrian Hane,Home Office,United States,Louisville,Kentucky,40214,South,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,6,98.16,6,9.816,0.0,August
CA-2017-151218,OFF-ST-10004835,2017-06-20,2017-06-23,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Storage,Plastic Stacking Crates & Casters,3,4.464,1,0.3348,0.2,June
CA-2017-151225,FUR-TA-10001539,2017-10-27,2017-10-29,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032,West,Furniture,Tables,Chromcraft Rectangular Conference Tables,2,189.576,1,9.4788,0.2,October
CA-2017-151225,TEC-PH-10004100,2017-10-27,2017-10-29,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032,West,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,2,71.96,5,7.196,0.2,October
CA-2017-151281,FUR-FU-10000397,2017-04-27,2017-05-02,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,5,139.58,7,39.0824,0.0,April
CA-2017-151358,OFF-ST-10000046,2017-08-18,2017-08-22,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,4,323.1,2,61.389,0.0,August
CA-2017-151428,OFF-BI-10000546,2017-09-21,2017-09-26,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Binders,Avery Durable Binders,5,20.16,7,9.8784,0.0,September
CA-2017-151484,FUR-FU-10001876,2017-04-20,2017-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,"Computer Room Manger, 14""",3,51.968,2,10.3936,0.2,April
CA-2017-151484,FUR-FU-10004671,2017-04-20,2017-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",3,42.408,3,9.5418,0.2,April
CA-2017-151484,OFF-ST-10000142,2017-04-20,2017-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,3,332.704,1,33.2704,0.2,April
CA-2017-151484,OFF-ST-10002370,2017-04-20,2017-04-23,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",3,51.336,3,5.7753,0.2,April
CA-2017-151596,OFF-ST-10001837,2017-10-08,2017-10-11,First Class,BP-11050,Barry Pond,Corporate,United States,Cranston,Rhode Island,02920,East,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",3,42.76,1,11.1176,0.0,October
CA-2017-151750,FUR-CH-10003199,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,4,310.744,4,-26.6352,0.3,January
CA-2017-151750,FUR-FU-10002116,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",4,141.42,5,-187.3815,0.6,January
CA-2017-151750,OFF-AP-10004708,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,4,15.224,2,-38.8212,0.8,January
CA-2017-151750,OFF-AR-10003158,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Art,Fluorescent Highlighters by Dixon,4,12.736,4,2.2288,0.2,January
CA-2017-151750,OFF-BI-10000301,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,GBC Instant Report Kit,4,6.47,5,-9.705,0.8,January
CA-2017-151750,OFF-BI-10000343,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4,13.748,14,-22.6842,0.8,January
CA-2017-151750,OFF-ST-10002743,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Storage,SAFCO Boltless Steel Shelving,4,454.56,5,-107.958,0.2,January
CA-2017-151799,FUR-TA-10003473,2017-12-14,2017-12-18,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,01841,East,Furniture,Tables,Bretford Rectangular Conference Table Tops,4,526.582,2,-52.6582,0.3,December
CA-2017-151799,OFF-FA-10001332,2017-12-14,2017-12-18,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,01841,East,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",4,17.28,6,8.1216,0.0,December
CA-2017-151799,OFF-ST-10002790,2017-12-14,2017-12-18,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,01841,East,Office Supplies,Storage,Safco Industrial Shelving,4,73.85,1,2.2155,0.0,December
CA-2017-151799,OFF-SU-10001664,2017-12-14,2017-12-18,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,01841,East,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,4,25.71,3,6.6846,0.0,December
CA-2017-151799,TEC-CO-10002313,2017-12-14,2017-12-18,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,01841,East,Technology,Copiers,Canon PC1080F Personal Copier,4,1199.98,2,467.9922,0.0,December
CA-2017-151855,OFF-BI-10004209,2017-05-27,2017-06-03,Standard Class,BW-11110,Bart Watters,Corporate,United States,Greensboro,North Carolina,27405,South,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7,12.06,5,-10.05,0.7,May
CA-2017-151855,TEC-AC-10002380,2017-05-27,2017-06-03,Standard Class,BW-11110,Bart Watters,Corporate,United States,Greensboro,North Carolina,27405,South,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,7,27.192,3,0.3399,0.2,May
CA-2017-151911,OFF-EN-10002986,2017-04-30,2017-05-05,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,New York City,New York,10024,East,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",5,62.96,4,28.332,0.0,April
CA-2017-151981,OFF-AR-10000380,2017-08-06,2017-08-12,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Concord,New Hampshire,03301,East,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",6,227.88,6,68.364,0.0,August
CA-2017-151981,OFF-LA-10002195,2017-08-06,2017-08-12,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Concord,New Hampshire,03301,East,Office Supplies,Labels,Avery 481,6,24.64,8,11.8272,0.0,August
CA-2017-151981,TEC-PH-10003601,2017-08-06,2017-08-12,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Concord,New Hampshire,03301,East,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",6,824.95,5,247.485,0.0,August
CA-2017-152079,OFF-LA-10001613,2017-01-20,2017-01-21,First Class,ML-17410,Maris LaWare,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Labels,Avery File Folder Labels,1,11.52,5,4.176,0.2,January
CA-2017-152093,OFF-BI-10003527,2017-09-10,2017-09-15,Standard Class,SN-20560,Skye Norling,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5,762.594,3,-1143.891,0.8,September
CA-2017-152135,TEC-PH-10003505,2017-03-16,2017-03-18,Second Class,MG-17650,Matthew Grinstein,Home Office,United States,Lakewood,Ohio,44107,East,Technology,Phones,Geemarc AmpliPOWER60,2,445.44,8,-81.664,0.4,March
CA-2017-152142,FUR-CH-10002965,2017-11-14,2017-11-19,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94110,West,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",5,321.568,2,28.1372,0.2,November
CA-2017-152198,OFF-BI-10001628,2017-09-09,2017-09-10,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",1,6.258,2,-5.215,0.7,September
CA-2017-152198,OFF-BI-10003669,2017-09-09,2017-09-10,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,3M Organizer Strips,1,4.86,3,-3.564,0.7,September
CA-2017-152198,OFF-LA-10000443,2017-09-09,2017-09-10,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Labels,Avery 501,1,17.712,6,5.9778,0.2,September
CA-2017-152205,OFF-BI-10004094,2017-09-28,2017-10-05,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,7,2.655,1,-1.8585,0.7,September
CA-2017-152226,OFF-LA-10000443,2017-05-12,2017-05-16,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Cincinnati,Ohio,45231,East,Office Supplies,Labels,Avery 501,4,5.904,2,1.9926,0.2,May
CA-2017-152261,OFF-BI-10002353,2017-03-02,2017-03-06,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,Office Supplies,Binders,GBC VeloBind Cover Sets,4,18.528,4,-12.352,0.7,March
CA-2017-152275,OFF-AR-10000369,2017-10-01,2017-10-08,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,Design Ebony Sketching Pencil,7,6.672,6,0.5004,0.2,October
CA-2017-152310,OFF-BI-10004308,2017-08-12,2017-08-19,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,Avery Legal 4-Ring Binder,7,100.704,6,37.764,0.2,August
CA-2017-152310,OFF-PA-10003134,2017-08-12,2017-08-19,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,Xerox 1937,7,192.16,4,92.2368,0.0,August
CA-2017-152310,OFF-ST-10001228,2017-08-12,2017-08-19,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,7,46.74,3,11.685,0.0,August
CA-2017-152310,TEC-AC-10000397,2017-08-12,2017-08-19,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",7,174.95,5,12.2465,0.0,August
CA-2017-152310,TEC-CO-10000971,2017-08-12,2017-08-19,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,7,299.99,1,89.997,0.0,August
CA-2017-152310,TEC-PH-10002538,2017-08-12,2017-08-19,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Technology,Phones,Grandstream GXP1160 VoIP phone,7,242.624,8,27.2952,0.2,August
CA-2017-152436,OFF-ST-10000036,2017-12-08,2017-12-10,Second Class,CW-11905,Carl Weiss,Home Office,United States,Cranston,Rhode Island,02920,East,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",2,592.74,6,160.0398,0.0,December
CA-2017-152485,OFF-AR-10001940,2017-09-04,2017-09-08,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",4,13.12,5,3.772,0.2,September
CA-2017-152485,OFF-AR-10003759,2017-09-04,2017-09-08,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",4,10.192,7,3.185,0.2,September
CA-2017-152485,OFF-ST-10004950,2017-09-04,2017-09-08,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,4,16.784,1,-0.2098,0.2,September
CA-2017-152499,OFF-AR-10003481,2017-01-22,2017-01-25,Second Class,EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Art,Newell 348,3,7.872,3,0.8856,0.2,January
CA-2017-152499,OFF-FA-10002975,2017-01-22,2017-01-25,Second Class,EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,Staples,3,15.12,5,4.914,0.2,January
CA-2017-152583,FUR-FU-10003849,2017-10-30,2017-10-30,Same Day,RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",0,16.192,2,-8.5008,0.6,October
CA-2017-152583,FUR-TA-10002041,2017-10-30,2017-10-30,Same Day,RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",0,251.006,2,-68.1302,0.3,October
CA-2017-152583,OFF-ST-10002214,2017-10-30,2017-10-30,Same Day,RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Storage,X-Rack File for Hanging Folders,0,54.192,6,4.0644,0.2,October
CA-2017-152660,OFF-ST-10000532,2017-12-04,2017-12-09,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,Advantus Rolling Drawer Organizers,5,61.568,2,4.6176,0.2,December
CA-2017-152695,OFF-AP-10000026,2017-12-10,2017-12-10,Same Day,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,06824,East,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,0,426.79,7,123.7691,0.0,December
CA-2017-152695,OFF-EN-10004030,2017-12-10,2017-12-10,Same Day,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,06824,East,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,0,10.86,3,5.1042,0.0,December
CA-2017-152702,FUR-CH-10002304,2017-10-12,2017-10-16,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Rockford,Illinois,61107,Central,Furniture,Chairs,"Global Stack Chair without Arms, Black",4,254.604,14,-18.186,0.3,October
CA-2017-152709,OFF-ST-10001837,2017-10-07,2017-10-12,Standard Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",5,85.52,2,22.2352,0.0,October
CA-2017-152737,OFF-BI-10002982,2017-11-07,2017-11-12,Standard Class,TS-21505,Tony Sayre,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,5,21.792,4,7.6272,0.2,November
CA-2017-152737,TEC-AC-10004975,2017-11-07,2017-11-12,Standard Class,TS-21505,Tony Sayre,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,5,439.8,4,145.134,0.0,November
CA-2017-152786,OFF-BI-10000829,2017-03-12,2017-03-17,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Rogers,Arkansas,72756,South,Office Supplies,Binders,Avery Non-Stick Binders,5,40.41,9,18.5886,0.0,March
CA-2017-152807,FUR-FU-10004415,2017-10-30,2017-11-03,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",4,7.168,2,0.9856,0.2,October
CA-2017-152807,OFF-PA-10004355,2017-10-30,2017-11-03,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,Xerox 231,4,20.736,4,7.2576,0.2,October
CA-2017-152807,OFF-ST-10002486,2017-10-30,2017-11-03,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,4,11.168,2,-2.5128,0.2,October
CA-2017-152807,TEC-AC-10001142,2017-10-30,2017-11-03,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,First Data FD10 PIN Pad,4,442.4,7,-55.3,0.2,October
CA-2017-152856,TEC-AC-10004864,2017-09-08,2017-09-10,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Marion,Ohio,43302,East,Technology,Accessories,Memorex Micro Travel Drive 32 GB,2,116.832,4,33.5892,0.2,September
CA-2017-152912,OFF-BI-10004728,2017-11-09,2017-11-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,3,9.64,2,4.4344,0.0,November
CA-2017-152912,OFF-ST-10003208,2017-11-09,2017-11-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,3,2177.52,12,631.4808,0.0,November
CA-2017-152912,TEC-AC-10004666,2017-11-09,2017-11-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,3,826.62,3,355.4466,0.0,November
CA-2017-152926,OFF-AP-10001947,2017-10-02,2017-10-04,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,2,21.984,6,-56.0592,0.8,October
CA-2017-152926,OFF-AP-10004708,2017-10-02,2017-10-04,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,2,15.224,2,-38.8212,0.8,October
CA-2017-152933,OFF-PA-10001934,2017-10-12,2017-10-16,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,Xerox 1993,4,10.368,2,3.7584,0.2,October
CA-2017-152933,TEC-AC-10003033,2017-10-12,2017-10-16,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,4,791.88,3,128.6805,0.2,October
CA-2017-152933,TEC-PH-10002085,2017-10-12,2017-10-16,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,Technology,Phones,Clarity 53712,4,369.544,7,27.7158,0.2,October
CA-2017-152961,OFF-PA-10004675,2017-01-15,2017-01-19,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Quincy,Massachusetts,02169,East,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",4,12.7,2,5.842,0.0,January
CA-2017-152968,TEC-AC-10000521,2017-05-26,2017-05-30,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Harrisonburg,Virginia,22801,South,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",4,23.08,2,6.924,0.0,May
CA-2017-152975,FUR-CH-10003298,2017-09-14,2017-09-16,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",2,589.41,5,-6.549,0.1,September
CA-2017-152975,OFF-AR-10001988,2017-09-14,2017-09-16,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,2,29.95,5,8.6855,0.0,September
CA-2017-152975,OFF-ST-10001370,2017-09-14,2017-09-16,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,2,70.98,1,3.549,0.0,September
CA-2017-152975,TEC-PH-10004586,2017-09-14,2017-09-16,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,2,1079.85,3,323.955,0.0,September
